,index,Name,Dates,Prices,Link,Filtered
292,366,gtx 1050 ti low profile,2022-03-07,142.5,https://www.ebay.com/itm/384765560854?hash=item5995d08816:g:meoAAOSwj8diInB-,False
293,367,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-07,185.0,https://www.ebay.com/itm/294850623105?epid=20003297363&hash=item44a6777681:g:0dAAAOSw3DtiHT-T,False
294,369,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-07,164.5,https://www.ebay.com/itm/144431829257?epid=20003297363&hash=item21a0ced109:g:nL4AAOSwntBiGHCj,False
296,372,GIGABYTE GeForce GTX 1050Ti 4 GB Graphics Card,2022-03-07,170.5,https://www.ebay.com/itm/284674466857?epid=4021689123&hash=item4247eba429:g:z~gAAOSw2JhiHOmq,False
297,374,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card w/ ORIGINAL BOX!,2022-03-07,199.99,https://www.ebay.com/itm/165371002120?epid=21030523268&hash=item2680e13d08:g:pMoAAOSw~IBiJUFC,False
298,375,"EVGA GeForce GTX 1050 Ti 4GB ""SuperClocked"" Video Graphics Card 04G-P4-6253-KR",2022-03-07,193.99,https://www.ebay.com/itm/294849676628?epid=20003297363&hash=item44a6690554:g:zHAAAOSwfUBiJUUk,False
299,376,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-07,168.51,https://www.ebay.com/itm/284674077647?hash=item4247e5b3cf:g:sn8AAOSwki1iHKLC,False
301,378,MSI GEFORCE GTX 1050 TI GAMING X 4G 4GB GRAPHICS CARD- Used,2022-03-07,140.0,https://www.ebay.com/itm/403520348497?hash=item5df3afe151:g:rSQAAOSw0xhiBYZy,False
303,381,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card) - C10",2022-03-06,130.1,https://www.ebay.com/itm/165363251880?epid=20003297363&hash=item26806afaa8:g:IBQAAOSwT-BiHxhQ,False
311,389,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card - C02,2022-03-06,143.5,https://www.ebay.com/itm/165363244900?epid=14026724690&hash=item26806adf64:g:9fgAAOSw0GNiHxca,False
312,390,PNY GeForce GTX 1050 Ti 4GB Graphic Card - Black C-01,2022-03-06,137.5,https://www.ebay.com/itm/165363244000?epid=2016432983&hash=item26806adbe0:g:PjcAAOSwikViHxbN,False
314,392,MSI GeForce GTX 1050 Ti 4GT LP Graphics Card hdmi display port nvidia 4gb ,2022-03-06,150.0,https://www.ebay.com/itm/334354575912?hash=item4dd915f228:g:8sIAAOSw0WhiJR7Z,False
316,394,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-06,132.5,https://www.ebay.com/itm/313894287372?epid=20003297363&hash=item49158eb80c:g:xtkAAOSwUC1iDCN6,False
317,395,GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-06,143.5,https://www.ebay.com/itm/144436247504?epid=18032167986&hash=item21a1123bd0:g:O9UAAOSwanViHDNo,False
319,397,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-06,177.5,https://www.ebay.com/itm/304376165428?epid=22025879252&hash=item46de3bb434:g:bH8AAOSwGWliG-T~,False
320,398,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-06,189.5,https://www.ebay.com/itm/393970756822?epid=5026512636&hash=item5bba7cacd6:g:wAsAAOSwWc1iIWo-,False
321,400,EVGA GeForce GTX 1050 Ti FTW GAMING 4GB GDDR5 Graphics Card 04G-P4-6258-KR,2022-03-06,184.99,https://www.ebay.com/itm/334349440890?hash=item4dd8c7977a:g:5nUAAOSwv5JiH645,False
322,402,"MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC) - Used, Working",2022-03-06,181.5,https://www.ebay.com/itm/154873346879?hash=item240f2bbb3f:g:KKQAAOSwDidiHAJ5,False
323,405,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-06,144.5,https://www.ebay.com/itm/175178654491?epid=10021692240&hash=item28c976231b:g:LVsAAOSweNVh~opM,False
324,406,PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC-BB,2022-03-06,125.0,https://www.ebay.com/itm/393973030905?hash=item5bba9f5ff9:g:OTwAAOSwdf5iIJZj,False
326,408,ASUS GeForce GTX 1050 Ti 4GB Phoenix Fan Edition DVI-D HDMI DP 1.4 Graphics Card,2022-03-05,150.0,https://www.ebay.com/itm/325073470164?hash=item4bafe382d4:g:S9wAAOSwFvNiEYjq,False
327,409,"EVGA Geforce GTX 1050 Ti gaming 4gb graphics card, w/Original Box, book,CD,etc",2022-03-05,189.99,https://www.ebay.com/itm/294844489217?hash=item44a619de01:g:urAAAOSwL69iI6KJ,False
328,410,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-05,169.99,https://www.ebay.com/itm/144447227840?epid=22025879252&hash=item21a1b9c7c0:g:MqQAAOSw8zViI8OK,False
329,411,Msi GEFORCE GTX 1050 Ti 4GB video card,2022-03-05,175.0,https://www.ebay.com/itm/325073417955?hash=item4bafe2b6e3:g:kf4AAOSwauBiEXyF,False
330,412,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-03-05,138.5,https://www.ebay.com/itm/203845400636?epid=19032163836&hash=item2f7621f83c:g:97kAAOSw0GNiGqZ3,False
331,413,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-05,175.0,https://www.ebay.com/itm/403493384388?epid=12021678942&hash=item5df21470c4:g:DGIAAOSw4E5iFXQj,False
332,414,ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-05,147.5,https://www.ebay.com/itm/115269789595?epid=18036427347&hash=item1ad69d679b:g:5zMAAOSww~ZiGpJ2,False
333,415,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-05,150.0,https://www.ebay.com/itm/185315895186?epid=20003297363&hash=item2b25b02792:g:lv0AAOSwJ2dh4yHU,False
334,416,Gigabyte GeForce GTX 1050Ti 4GB GDDR5 GV-N105TD5-4GD PCI-E DP HDMI DVI-I,2022-03-05,179.0,https://www.ebay.com/itm/363705156657?epid=5026512636&hash=item54ae844431:g:IvoAAOSwq05h8dK5,False
335,417,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-05,181.0,https://www.ebay.com/itm/334346767843?epid=5026512636&hash=item4dd89ecde3:g:KqcAAOSwVYRiHP5-,False
336,418,Nvidia EVGA Geforce GTX 1050 Ti Used Fully Tested,2022-03-05,189.5,https://www.ebay.com/itm/194875486229?hash=item2d5f7bf015:g:Q4IAAOSwNJZiGlGN,False
337,419,GIGABYTE GeForce GTX 1050 Ti WINDFORCE OC 4G  - GV-N105TWF2OC-4GD,2022-03-05,135.0,https://www.ebay.com/itm/275187852284?hash=item40127963fc:g:WBgAAOSwI6ViFks4,False
338,420,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-03-05,150.0,https://www.ebay.com/itm/393960941884?epid=19032163836&hash=item5bb9e6e93c:g:EHYAAOSwEpViCYXq,False
339,422,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-04,180.0,https://www.ebay.com/itm/304378950480?epid=20003297363&hash=item46de663350:g:7~wAAOSw7I9iIASf,False
340,423,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-04,172.5,https://www.ebay.com/itm/304376165302?epid=22025879252&hash=item46de3bb3b6:g:bH8AAOSwGWliG-T~,False
343,428,asus geforce gtx 1050 ti 4gb,2022-03-04,152.5,https://www.ebay.com/itm/363745721470?hash=item54b0ef3c7e:g:r0EAAOSwbnRiG~t8,False
346,432,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-04,185.0,https://www.ebay.com/itm/175185250125?epid=22025879252&hash=item28c9dac74d:g:r2cAAOSwiMhiIT1c,False
348,434,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-03-04,155.0,https://www.ebay.com/itm/304373354782?epid=14026724690&hash=item46de10d11e:g:UnQAAOSwCDdiDZ~M,False
349,435,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card) P/N 04GP46253KR",2022-03-04,175.0,https://www.ebay.com/itm/275194076059?epid=20003297363&hash=item4012d85b9b:g:yKgAAOSwfmhiIg-1,False
351,437,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-04,163.61,https://www.ebay.com/itm/304373209136?epid=22025879252&hash=item46de0e9830:g:PbAAAOSwAeZiGDys,False
352,438,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-04,160.5,https://www.ebay.com/itm/313891032544?epid=10021692240&hash=item49155d0de0:g:OYMAAOSwVsViGPA7,False
353,439,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-04,157.46,https://www.ebay.com/itm/185313835451?epid=22025879252&hash=item2b2590b9bb:g:tHUAAOSwHihiCp8g,False
354,440,ZOTAC Geforce GTX 1050 Ti 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-03-04,180.0,https://www.ebay.com/itm/165330971617?epid=14026724690&hash=item267e7e6be1:g:FrAAAOSwcntiBtbC,False
355,442,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-03,157.5,https://www.ebay.com/itm/224855248499?epid=21030523268&hash=item345a6ace73:g:MGoAAOSwv3NiDEGT,False
356,443,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-03,172.5,https://www.ebay.com/itm/313890372688?epid=12021678942&hash=item491552fc50:g:9WcAAOSw0BpiGEjT,False
358,445,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card please read description,2022-03-03,137.5,https://www.ebay.com/itm/304372334517?epid=5026512636&hash=item46de013fb5:g:c54AAOSwep1iGEbZ,False
360,447,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-03,125.0,https://www.ebay.com/itm/393969031384?epid=20003297363&hash=item5bba6258d8:g:0ioAAOSw~vpiIAJB,False
361,449,EVGA GeForce GTX 1050 Ti Gaming 4GB Graphics Card,2022-03-03,157.0,https://www.ebay.com/itm/275182516991?hash=item401227faff:g:l0oAAOSwvuZiGCmK,False
362,451,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-03-03,174.99,https://www.ebay.com/itm/234444309789?epid=14026724690&hash=item3695f8451d:g:dqQAAOSwRath8dzL,False
363,452,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-03,188.89,https://www.ebay.com/itm/294838772217?epid=20003297363&hash=item44a5c2a1f9:g:0dAAAOSw3DtiHT-T,False
364,453,ASUS Phoenix GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-03,150.0,https://www.ebay.com/itm/393965505147?epid=19003115284&hash=item5bba2c8a7b:g:ni8AAOSwSiRiHS3E,False
365,454,PNY GeForce GTX 1050 Ti 4GB Graphic Card ,2022-03-03,152.5,https://www.ebay.com/itm/185312461832?epid=2016432983&hash=item2b257bc408:g:FfkAAOSwDg5iF9zW,False
367,456,"EVGA GeForce GTX 1050 Ti GAMING, 04G-P4-6251-KR Video Card",2022-03-03,150.0,https://www.ebay.com/itm/125180405971?hash=item1d255568d3:g:8oUAAOSwNLhiHniu,False
368,457,*Never Used* *Open Box* *Mint Condition* MSI GeForce GTX 1050 Ti 4GB GDDR5,2022-03-03,152.5,https://www.ebay.com/itm/373948343743?hash=item57110ee5bf:g:9IkAAOSwuABiF8-z,False
369,458,GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-03,175.0,https://www.ebay.com/itm/275186895677?epid=18032167986&hash=item40126acb3d:g:PZUAAOSwNv5iHA66,False
371,462,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-03,182.5,https://www.ebay.com/itm/393965212438?epid=5026512636&hash=item5bba281316:g:~RcAAOSw6nZiHOnH,False
373,465,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-02,142.5,https://www.ebay.com/itm/234437205048?epid=20003297363&hash=item36958bdc38:g:nPUAAOSwNTdiFwq0,False
376,469,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-03-02,196.5,https://www.ebay.com/itm/304376164609?epid=22025879252&hash=item46de3bb101:g:bH8AAOSwGWliG-T~,False
377,471,GIGABYTE GeForce GTX 1050 Ti 4GB DDR5 Graphics Card,2022-03-02,139.99,https://www.ebay.com/itm/304380553555?epid=5026512636&hash=item46de7ea953:g:L5gAAOSw7vhiH~4n,False
378,473,ASUS GeForce GTX 1050 TI 4GB GDDR5 Graphic DUAL-GTX1050TI-O4G,2022-03-02,199.0,https://www.ebay.com/itm/284649413848?hash=item42466d5cd8:g:8pYAAOSwTChiBqUY,False
380,477,PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC,2022-03-02,132.0,https://www.ebay.com/itm/185310926202?epid=14009503784&hash=item2b2564557a:g:5r4AAOSw9KNiFp1j,False
381,478,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-02,174.99,https://www.ebay.com/itm/384752629337?epid=20003297363&hash=item59950b3659:g:RqoAAOSwjmtiGCHX,False
383,480,Nvidia MSI GeForce GTX 1050 Ti 4GB OC Graphics Card,2022-03-02,162.5,https://www.ebay.com/itm/334343647774?epid=22025879252&hash=item4dd86f321e:g:1DgAAOSwlNFiGSlg,False
384,481,ZOTAC GeForce GTX 1050 TI OC Edition 4gb Gddr5,2022-03-02,152.5,https://www.ebay.com/itm/175172954129?hash=item28c91f2811:g:B70AAOSwh0BiBKlM,False
385,483,ASUS Cerberus GeForce GTX 1050 TI 4gb OC Edition Gddr5 Gaming Graphics Card,2022-03-02,190.0,https://www.ebay.com/itm/353923952430?epid=10026728776&hash=item526782ef2e:g:McEAAOSwkLJiED5Q,False
386,484,Zotec Geforce GTX 1050 ti 4GB OC,2022-03-02,147.95,https://www.ebay.com/itm/165352043009?hash=item267fbff201:g:wkIAAOSw5wRiAqr9,False
387,487,Nvidia EVGA Geforce GTX 1050 Ti,2022-03-01,165.0,https://www.ebay.com/itm/325077940795?hash=item4bb027ba3b:g:szEAAOSw-bViHVdx,False
389,490,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card FAST SHIPPING!!,2022-03-01,184.43,https://www.ebay.com/itm/275189733975?epid=12021678942&hash=item4012961a57:g:9SQAAOSwtNZiHmlR,False
390,491,"EVGA GeForce GTX 1050 Ti SC GAMING, 04G-P4-6253-KR, 4GB GDDR5, ACX 2.0,SingleFan",2022-03-01,150.0,https://www.ebay.com/itm/275181408107?hash=item4012170f6b:g:XNQAAOSw0UhiFzfo,False
391,493,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-01,150.0,https://www.ebay.com/itm/284664345498?hash=item424751339a:g:k00AAOSwo8diFETz,False
394,497,gtx 1050 ti 4gb Japanese brand,2022-03-01,140.0,https://www.ebay.com/itm/175181740920?hash=item28c9a53b78:g:U~4AAOSw0~FiHjVY,False
395,498,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-01,200.0,https://www.ebay.com/itm/275178983925?epid=21030523268&hash=item4011f211f5:g:v8EAAOSwdOtiFRco,False
396,499,ASUS GeForce GTX 1050 2GB Phoenix Fan Edition (PH-GTX1050-2G),2022-03-01,159.0,https://www.ebay.com/itm/304310487573?hash=item46da518a15:g:ZHEAAOSw2OJhwGX4,False
397,500,MSI Nvidia GeForce GTX 1050 Ti 4GB GPU VRAM Graphics Card PC Gaming Used,2022-03-01,199.97,https://www.ebay.com/itm/115199036162?hash=item1ad265cb02:g:7a4AAOSw8VBh5Nto,False
398,501,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-28,180.0,https://www.ebay.com/itm/224850509232?epid=10021692240&hash=item345a227db0:g:dlAAAOSwTT5iAfuw,False
399,502,EVGA Nvidia Geforce GTX 1050 Ti,2022-02-28,169.52,https://www.ebay.com/itm/115262442392?hash=item1ad62d4b98:g:5DgAAOSwevViFE6e,False
400,503,MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-02-28,167.5,https://www.ebay.com/itm/304371910510?hash=item46ddfac76e:g:91AAAOSwNcxh4Zca,False
402,506,MSI GTX1050Ti4GTLP NVIDIA GeForce GTX 1050Ti 4GB GDDR5 Graphics Card,2022-02-28,140.0,https://www.ebay.com/itm/403491135248?epid=20032166712&hash=item5df1f21f10:g:4OIAAOSwOPZiFDKW,False
403,507,GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-02-28,183.61,https://www.ebay.com/itm/234433553193?epid=5026512636&hash=item3695542329:g:o38AAOSwrXhf6c58,False
404,508,Gigabyte Geforce GTX 1050Ti 4Gb GDDR5 Windforce OC,2022-02-28,159.83,https://www.ebay.com/itm/125161779443?epid=18032167986&hash=item1d243930f3:g:b~sAAOSw0GJiFCci,False
405,509,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-28,152.5,https://www.ebay.com/itm/363738317776?epid=22025879252&hash=item54b07e43d0:g:vs4AAOSwWLFiFBLW,False
406,510,MSI GeForce GTX 1050 Ti 4 GT OC 4GB 128-Bit GDDR5 HDCP Ready ATX Video Card,2022-02-28,139.25,https://www.ebay.com/itm/134031383529?epid=22025879252&hash=item1f34e49be9:g:qjsAAOSwjSFiDVL5,False
407,511,MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 OC Graphics Card,2022-02-28,169.99,https://www.ebay.com/itm/115252144187?epid=12021678942&hash=item1ad590283b:g:vkQAAOSwDvNiC-FR,False
408,512,PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC-BB,2022-02-28,175.5,https://www.ebay.com/itm/175169796713?epid=777601009&hash=item28c8eefa69:g:bBIAAOSweXRh-Wep,False
410,514,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card,2022-02-28,169.0,https://www.ebay.com/itm/125133830943?epid=14026724690&hash=item1d228ebb1f:g:w2AAAOSw8Vhh~cpf,False
411,515,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-28,180.5,https://www.ebay.com/itm/175173090854?hash=item28c9213e26:g:LCMAAOSwkjhiFnm0,False
412,516,GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-02-28,170.0,https://www.ebay.com/itm/275177631054?epid=18032167986&hash=item4011dd6d4e:g:JRQAAOSwF6diE9ZR,False
413,520,GIGABYTE GeForce GTX 1050 Ti WINDFORCE OC 4G  - GV-N105TWF2OC-4GD,2022-02-28,135.0,https://www.ebay.com/itm/275180297105?epid=18032167986&hash=item4012061b91:g:WBgAAOSwI6ViFks4,False
414,521,MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-02-28,155.0,https://www.ebay.com/itm/115261476145?epid=22025879252&hash=item1ad61e8d31:g:yXQAAOSwnTxiE6fx,False
416,524,MSI GeForce GTX 1050 Ti GAMING X 4G NVIDIA Graphics Card,2022-02-27,149.99,https://www.ebay.com/itm/175179485304?epid=10021692240&hash=item28c982d078:g:wAMAAOSwiONiHEJt,False
417,527,Nvidia EVGA Geforce GTX 1050 Ti,2022-02-27,155.0,https://www.ebay.com/itm/154871869951?hash=item240f1531ff:g:xpsAAOSwKWdiGtnT,False
418,528,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-27,140.0,https://www.ebay.com/itm/294824954366?epid=21030523268&hash=item44a4efc9fe:g:U9EAAOSweqliEwDW,False
420,531,Zotac geforce gtx 1050 ti 4gb 128 bit Graphics card,2022-02-27,130.0,https://www.ebay.com/itm/284658443195?hash=item4246f723bb:g:MnkAAOSwWfliAbUD,False
422,533,Zotac Geforce GTX 1050 ti OC 4GB Dual Fan,2022-02-27,159.83,https://www.ebay.com/itm/255396872308?hash=item3b76d70074:g:s48AAOSwr-ViEAH8,False
423,534,Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition Graphics Card - PH-GTX1050TI-4G,2022-02-27,190.0,https://www.ebay.com/itm/334345079867?epid=28031984310&hash=item4dd8850c3b:g:Z3gAAOSwqwdiGv9n,False
424,535,ASUS NVIDIA GeForce GTX 1050 TI STRIX OC Gaming 4gb Gddr5,2022-02-27,150.0,https://www.ebay.com/itm/154860439130?epid=5026729071&hash=item240e66c65a:g:YWMAAOSwI65iEs2Q,False
425,536,Nvidia EVGA Geforce GTX 1050 Ti,2022-02-27,189.0,https://www.ebay.com/itm/154867702323?hash=item240ed59a33:g:lr0AAOSwNQ9h7D6b,False
426,537,MSI GeForce GTX 1050Ti 4GB OC GDDR5 Graphics Card,2022-02-27,190.0,https://www.ebay.com/itm/115268397360?hash=item1ad6882930:g:uIgAAOSw5s1iEddW,False
429,540,Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G ,2022-02-27,170.0,https://www.ebay.com/itm/185315661275?epid=28031984310&hash=item2b25ac95db:g:~94AAOSwmgBiGleG,False
430,542,GIGABYTE NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card (GVN105TOC4GL),2022-02-27,140.5,https://www.ebay.com/itm/313884079356?epid=11030515113&hash=item4914f2f4fc:g:CZAAAOSw8y5iEolz,False
431,543,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-02-27,137.5,https://www.ebay.com/itm/325061296841?epid=14026724690&hash=item4baf29c2c9:g:rtAAAOSwMbJiEnSF,False
432,544,MSI GeForce GTX 1050 AERO ITX OCV1 4GB GDDR5 Graphics Card,2022-02-27,150.0,https://www.ebay.com/itm/134034482826?epid=9039290909&hash=item1f3513e68a:g:8REAAOSwvZJiBA6l,False
433,545,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card) Free Priority Ship",2022-02-27,199.99,https://www.ebay.com/itm/203844273347?epid=20003297363&hash=item2f7610c4c3:g:5isAAOSwPAViGUqz,False
434,547,GIGABYTE GeForce GTX 1050 TI G1 Gaming 4gb Card,2022-02-27,136.25,https://www.ebay.com/itm/353923985473?epid=9026500098&hash=item5267837041:g:vqMAAOSwb11iElFA,False
435,550,ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 (ZT-P10510A-10L) FREE SHIPPING,2022-02-27,156.0,https://www.ebay.com/itm/185304599357?epid=14026724690&hash=item2b2503cb3d:g:93sAAOSwFrNiEgW7,False
437,552,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-26,190.0,https://www.ebay.com/itm/185315999124?epid=19032163836&hash=item2b25b1bd94:g:nq8AAOSwArliGo-h,False
438,553,ASUS NVIDIA GeForce GTX 1050 TI STRIX OC Gaming 4gb Gddr5,2022-02-26,179.0,https://www.ebay.com/itm/144424902164?epid=5026729071&hash=item21a0651e14:g:CIsAAOSw2x5iExDy,False
439,554,PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC,2022-02-26,139.5,https://www.ebay.com/itm/384744685833?epid=14009503784&hash=item5994920109:g:6gQAAOSwOw1iEbjk,False
441,559,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-26,153.5,https://www.ebay.com/itm/294823105093?epid=20003297363&hash=item44a4d39245:g:pMgAAOSwGRFiEZfP,False
442,560,Geforce gtx 1050 ti 4g oc / ultra 4K output / HDMI / USB,2022-02-26,125.0,https://www.ebay.com/itm/154868346792?hash=item240edf6fa8:g:QkEAAOSwanpiGCTJ,False
444,562,msi geforce gtx 1050 ti gaming x 4g graphics card,2022-02-26,139.0,https://www.ebay.com/itm/373940174751?hash=item5710923f9f:g:l6IAAOSwjGBh2hID,False
445,563,"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-02-26,147.5,https://www.ebay.com/itm/175173502196?epid=20003297363&hash=item28c92784f4:g:KrMAAOSw4jxiC3VE,False
446,564,Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G ,2022-02-26,170.0,https://www.ebay.com/itm/255407080957?epid=28031984310&hash=item3b7772c5fd:g:VRUAAOSwrCxiGnRY,False
447,565,MSI GeForce GTX 1050 Ti GAMING X 4G NVIDIA Graphics Card,2022-02-26,182.0,https://www.ebay.com/itm/304364609841?epid=10021692240&hash=item46dd8b6131:g:rJIAAOSwhyNiEWJ2,False
448,566,MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-02-26,150.0,https://www.ebay.com/itm/115265190196?epid=21030523268&hash=item1ad6573934:g:Dv0AAOSwoaNiFqGL,False
449,567,"EVGA GeForce GTX 1050 Ti SSC GAMING, 04G-P4-6255-KB, 4GB GDDR5, ACX 3.0 & LED",2022-02-26,137.51,https://www.ebay.com/itm/125158062082?hash=item1d24007802:g:LWgAAOSwQoRiEUrO,False
450,568,EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-02-26,150.0,https://www.ebay.com/itm/275185093534?epid=19032163836&hash=item40124f4b9e:g:SREAAOSwknNiGm5t,False
451,569,GIGABYTE GeForce GTX 1050 TI G1 Gaming 4gb Card,2022-02-26,167.5,https://www.ebay.com/itm/125157944007?hash=item1d23feaac7:g:znwAAOSwJPph8JlL,False
453,571,Gigabyte GTX 1050 TI (4GB GDDR5) WindForce Graphics Card GPU Nvidia,2022-02-26,175.0,https://www.ebay.com/itm/185315232092?hash=item2b25a6095c:g:RjAAAOSwNLhiGCvS,False
454,573,Nvidia EVGA Geforce GTX 1050 Ti 4GB GDDR5,2022-02-25,152.5,https://www.ebay.com/itm/284662758131?hash=item424738faf3:g:bg0AAOSw1g9iEvqb,False
457,577,MSI GeForce GTX 1050 Ti AERO ITX Graphics Card 4GB GDDR5 OC Single Fan,2022-02-25,152.5,https://www.ebay.com/itm/304363363976?hash=item46dd785e88:g:zsIAAOSw-4xh~bDx,False
458,578,ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card...,2022-02-25,149.5,https://www.ebay.com/itm/325058138714?epid=28031984310&hash=item4baef9925a:g:TnUAAOSwJt9iEAvN,False
