Name,Dates,Prices,Link
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-15 00:00:00,175.0,https://www.ebay.com/itm/353947991993?epid=18036427347&hash=item5268f1bfb9:g:1soAAOSwLORiJI0r
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-14 00:00:00,142.5,https://www.ebay.com/itm/265584165862?epid=18032167986&hash=item3dd60cc3e6:g:SN8AAOSwJGtiHZi6
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-14 00:00:00,115.0,https://www.ebay.com/itm/384780012420?epid=10021692240&hash=item5996ad0b84:g:2osAAOSwR3hiIX6g
ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card (ZT-P10510A-10L),2022-03-14 00:00:00,150.0,https://www.ebay.com/itm/185339592141?epid=27026504454&hash=item2b2719bdcd:g:eMYAAOSwM1liL6wB
EVGA 04G-P4-6255-KR GeForce GTX 1050 TI SSC Gaming 4GB GDDR5 Graphics Card,2022-03-14 00:00:00,155.77,https://www.ebay.com/itm/325089742105?epid=19032163836&hash=item4bb0dbcd19:g:GCQAAOSwa3hiJrTS
EVGA Geforce GTX 1050 2GB Graphics Card,2022-03-14 00:00:00,133.05,https://www.ebay.com/itm/134047065533?hash=item1f35d3e5bd:g:8LQAAOSwQSJiJqLU
GTX 1050 2GB red nvidia Geforce HP 918162-001,2022-03-14 00:00:00,91.0,https://www.ebay.com/itm/265590892554?epid=4016477243&hash=item3dd673680a:g:S1EAAOSw0FNiHZhq
"PNY FeForce GTX 1050Ti OC 4GB GDR5 PCIE WORKING , VERY CLEAN!",2022-03-14 00:00:00,167.5,https://www.ebay.com/itm/334355942082?hash=item4dd92acac2:g:tcoAAOSwIiliJpMV
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-14 00:00:00,152.5,https://www.ebay.com/itm/334358316307?epid=5026512636&hash=item4dd94f0513:g:7LkAAOSw6K1iKR93
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 PCI-E Graphics Card (GVN105TD54GD),2022-03-14 00:00:00,157.5,https://www.ebay.com/itm/185329413479?epid=5026512636&hash=item2b267e6d67:g:Xi0AAOSwDe9iJmz8
Asus GeForce GTX 1050ti 4gb Phoenix Fan Edition Graphics Card,2022-03-14 00:00:00,150.0,https://www.ebay.com/itm/353958610430?hash=item526993c5fe:g:j-MAAOSw8ENiLjr6
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-14 00:00:00,140.5,https://www.ebay.com/itm/325089307649?epid=18036427347&hash=item4bb0d52c01:g:hssAAOSwE3hiJlyE
EVGA 1050ti GeForce GTX SSC GAMING 4GB GDDR5 Graphics Card (04G-P4-6255-KB),2022-03-14 00:00:00,179.0,https://www.ebay.com/itm/403531526085?epid=631607182&hash=item5df45a6fc5:g:XFAAAOSwILdiKoPa
GIGABYTE GEFORCE GTX 1050 ti oc 4gb gddr5 Low Profile,2022-03-14 00:00:00,200.0,https://www.ebay.com/itm/313902591521?hash=item49160d6e21:g:NR8AAOSwRO1iJGln
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-13 00:00:00,200.0,https://www.ebay.com/itm/393983671423?epid=21030523268&hash=item5bbb41bc7f:g:xjsAAOSwU8NiLPQR
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-13 00:00:00,179.69,https://www.ebay.com/itm/324986567852?epid=18032167986&hash=item4baab57cac:g:DBQAAOSwaI9h27jF
NVIDIA GTX 1050 Ti 4G Graphic Card,2022-03-13 00:00:00,160.0,https://www.ebay.com/itm/144460072586?hash=item21a27dc68a:g:YdwAAOSwnYhiLhSP
NVIDIA GTX 1050 Ti 4GB GDDR5 Video Graphics Card GPU Gaming Mining 🔥,2022-03-13 00:00:00,142.5,https://www.ebay.com/itm/393978068084?epid=4042376927&hash=item5bbaec3c74:g:A5oAAOSwc69iHaMA
MSI NVIDIA GeForce GTX 1050 Ti Gaming X 4GB GPU GDDR5X (V335-028) GENTLY USED!,2022-03-13 00:00:00,131.5,https://www.ebay.com/itm/304389009937?epid=2111811957&hash=item46deffb211:g:j~QAAOSwO3xiKB9h
MSI GeForce GTX 1050 2GT OCv1,2022-03-13 00:00:00,119.0,https://www.ebay.com/itm/284700673164?hash=item42497b848c:g:0bQAAOSweXliLj4S
GIGABYTE Nvidia GTX 1050 Ti Factory OC Graphics Card,2022-03-13 00:00:00,180.0,https://www.ebay.com/itm/165370019169?epid=18032167986&hash=item2680d23d61:g:OBgAAOSwg9tiJKH5
msi 1050 ti 4gb,2022-03-13 00:00:00,207.5,https://www.ebay.com/itm/165371166663?hash=item2680e3bfc7:g:M4EAAOSw7vhiJWGr
ZOTAC Geforce GTX 1050 Ti 4GB GDDR5 Gaming Graphic Card lightly used,2022-03-13 00:00:00,170.0,https://www.ebay.com/itm/234462065116?epid=14026724690&hash=item36970731dc:g:SVYAAOSwW2xiK~Sl
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-13 00:00:00,165.0,https://www.ebay.com/itm/255429243926?epid=5026512636&hash=item3b78c4f416:g:xNUAAOSw2XRiKoq5
White GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-13 00:00:00,135.5,https://www.ebay.com/itm/224872513528?epid=18032167986&hash=item345b723ff8:g:GHgAAOSwp9ZiJTTj
 USED MSI Gaming GeForce GTX 1050 2GB GDRR5 Low Profile Graphics Card PCIE 3.0,2022-03-13 00:00:00,153.57,https://www.ebay.com/itm/234454499180?epid=20039193912&hash=item369693bf6c:g:2XAAAOSw0PBiJSiS
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-13 00:00:00,150.0,https://www.ebay.com/itm/334360686154?epid=5026512636&hash=item4dd9732e4a:g:kywAAOSwLSliK6qg
NVIDIA GeForce GTX 1050 Ti 4GB VRAM Graphics Card,2022-03-13 00:00:00,150.0,https://www.ebay.com/itm/294849494210?epid=17020823565&hash=item44a6663cc2:g:5ZkAAOSw60th0iuQ
Zotac geforce gtx 1050 2GB ,2022-03-13 00:00:00,120.0,https://www.ebay.com/itm/255431278401?hash=item3b78e3ff41:g:UVkAAOSwtCtiLAvk
ASUS Phoenix GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card - Gaming or Mining Card,2022-03-13 00:00:00,199.0,https://www.ebay.com/itm/373963609316?epid=19003115284&hash=item5711f7d4e4:g:JIoAAOSwgEViG76Q
PNY GeForce GTX 1050 TI XLR8 OC 4GB Gaming Graphics Card VCGGTX1050T4XGPB-OC-BB,2022-03-13 00:00:00,179.95,https://www.ebay.com/itm/265592010221?epid=777601009&hash=item3dd68475ed:g:2TsAAOSwh5BiLNEO
MSI GTX1050Ti4GTLP NVIDIA GeForce GTX 1050Ti 4GB GDDR5 Graphics Card,2022-03-13 00:00:00,130.5,https://www.ebay.com/itm/403521826204?epid=20032166712&hash=item5df3c66d9c:g:4OIAAOSwOPZiFDKW
EVGA Nvidia GeForce GTX 1050 Ti SC (Single Fan) Gaming 4GB Graphics Card,2022-03-13 00:00:00,143.84,https://www.ebay.com/itm/115291930476?hash=item1ad7ef3f6c:g:yBcAAOSwnwJiLSYL
graphics card 1050,2022-03-13 00:00:00,119.04,https://www.ebay.com/itm/294848942690?hash=item44a65dd262:g:V6gAAOSw0~FiJL55
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-12 00:00:00,130.0,https://www.ebay.com/itm/304395289308?epid=20003297363&hash=item46df5f82dc:g:E8AAAOSwafpiLXlT
Gtx 1050 2gb low profile card,2022-03-12 00:00:00,100.0,https://www.ebay.com/itm/373972420669?hash=item57127e483d:g:QdgAAOSw4qhiK6q9
MSI GeForce GTX 1050 Ti 4GB PCI Express 3.0 Graphics Card,2022-03-12 00:00:00,205.0,https://www.ebay.com/itm/265592464609?epid=2305807244&hash=item3dd68b64e1:g:HskAAOSw3bRiK4QK
GIGABYTE GeForce GTX 1050 2GB GDDR5 128 Bit PCI-E Graphics Card (GV-N1050OC-2GD),2022-03-12 00:00:00,249.99,https://www.ebay.com/itm/144401376576?epid=25026719829&hash=item219efe2540:g:K7wAAOSwOHBeTez3
MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-12 00:00:00,133.5,https://www.ebay.com/itm/393973769755?epid=22025879252&hash=item5bbaaaa61b:g:-pYAAOSwvf5iJArh
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-12 00:00:00,140.0,https://www.ebay.com/itm/144447473729?epid=10021692240&hash=item21a1bd8841:g:lz4AAOSw~1RiJAcQ
EVGA GeForce GTX 1050 Ti  4GB GDDR5 Graphics Card (04G-P4-6255-RX),2022-03-12 00:00:00,142.5,https://www.ebay.com/itm/175187964653?epid=760535328&hash=item28ca0432ed:g:jg4AAOSwqwdiI~RK
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GV-N105TOC4GD rev 1.1),2022-03-12 00:00:00,102.5,https://www.ebay.com/itm/325086359354?epid=4021689123&hash=item4bb0a82f3a:g:EFEAAOSw2XliI9PS
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-12 00:00:00,162.5,https://www.ebay.com/itm/393973452196?epid=21030523268&hash=item5bbaa5cda4:g:j50AAOSw9XxiI8jb
EVGA NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 GPU (04G-P4-6251-KR) - Card Only,2022-03-12 00:00:00,190.0,https://www.ebay.com/itm/144446848442?hash=item21a1b3fdba:g:Ro8AAOSwFxJiI4wi
EVGA Geforce GTX 1050 (02G-P4-6150-KR) 2GB Graphics Card,2022-03-12 00:00:00,100.0,https://www.ebay.com/itm/144450194513?epid=16021686725&hash=item21a1e70c51:g:mDEAAOSwW69iJjG3
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-12 00:00:00,160.0,https://www.ebay.com/itm/384766773083?epid=21030523268&hash=item5995e3075b:g:eZsAAOSwTDNiI410
MSI GeForce GTX 1050 3 GB GDDR5 Graphics Card P/N: 03G-P4-6153-KR,2022-03-11 00:00:00,133.0,https://www.ebay.com/itm/165367931199?hash=item2680b2613f:g:fEcAAOSwOzFh5Ne5
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-11 00:00:00,196.5,https://www.ebay.com/itm/313900853539?epid=18036427347&hash=item4915f2e923:g:EtUAAOSwZ29iInQw
MSI NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card Broken,2022-03-11 00:00:00,104.99,https://www.ebay.com/itm/255075703621?epid=12021678942&hash=item3b63b25b45:g:8RMAAOSwcsxhCHtV
FOR-PARTS - ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 (PH-GTX1050TI-4G),2022-03-11 00:00:00,125.99,https://www.ebay.com/itm/265215018363?epid=28031984310&hash=item3dc00c057b:g:7UIAAOSwrI9g3hzp
MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5,2022-03-11 00:00:00,175.0,https://www.ebay.com/itm/393973922276?hash=item5bbaacf9e4:g:iJgAAOSwdY5iJEol
Zotac Nvidia GeForce GTX 1050 2GB VRAM Graphics Card ...NOT WORKING...,2022-03-11 00:00:00,38.0,https://www.ebay.com/itm/203852121531?hash=item2f768885bb:g:YbcAAOSw8uNiIlrV
ASUS GTX1050 GTX1050Ti Series Of Video Graphics Card Baffle,2022-03-11 00:00:00,5.99,https://www.ebay.com/itm/324875077809?hash=item4ba41048b1:g:wYAAAOSwICZhipfv
EVGA Geforce GTX 1050 (02G-P4-6150-KR) 2GB Graphics Card,2022-03-11 00:00:00,91.0,https://www.ebay.com/itm/234451056144?epid=16021686725&hash=item36965f3610:g:a1AAAOSwYqZiIk3Q
ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-11 00:00:00,145.5,https://www.ebay.com/itm/313900620524?epid=28031984310&hash=item4915ef5aec:g:fG4AAOSwsvVh5xoV
EVGA GTX 1050 2GB GDDR5 NVIDIA GPU Graphics Card,2022-03-11 00:00:00,138.0,https://www.ebay.com/itm/334359340255?hash=item4dd95ea4df:g:3n4AAOSw2KRiKjlU
EVGA GTX 1050 Ti ACX 3.0 FTW 4GB (04G-P4-6258-KR) NVIDIA Video Card,2022-03-11 00:00:00,199.0,https://www.ebay.com/itm/265578928325?hash=item3dd5bcd8c5:g:FZQAAOSwDZph0Jyc
NVIDIA GTX 1050 Ti 4GB GDDR5 Video Graphics Card GPU Gaming Mining 🔥,2022-03-11 00:00:00,160.0,https://www.ebay.com/itm/194900772276?epid=4042376927&hash=item2d60fdc5b4:g:WJ0AAOSw7qViJ~MG
NVIDIA ASUS STRIX GTX 1050ti 4GB,2022-03-11 00:00:00,152.68,https://www.ebay.com/itm/275197104099?hash=item4013068fe3:g:hdcAAOSwh5RiJI6b
Open Box - Gigabyte Geforce GTX 1050 Ti 4GB GDDR5 128 Bit PCI-E Graphic Card,2022-03-11 00:00:00,179.99,https://www.ebay.com/itm/363758892767?epid=5026512636&hash=item54b1b836df:g:k-MAAOSwgg5iJCo8
EVGA GeForce GTX 1050 Ti FTW GAMING 4GB GDDR5 Graphics Card (04G-P4-6258-KR),2022-03-10 00:00:00,197.0,https://www.ebay.com/itm/334355759163?epid=16028670613&hash=item4dd928003b:g:G5oAAOSwYjRiJM7g
ZOTAC Geforce GTX 1050 Ti Mini 4GB GDDR5 Gaming Graphic Card,2022-03-10 00:00:00,150.0,https://www.ebay.com/itm/255429552423?epid=14026724690&hash=item3b78c9a927:g:68AAAOSwXx5iKtar
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-10 00:00:00,175.0,https://www.ebay.com/itm/144452540425?epid=5026512636&hash=item21a20ad809:g:tIAAAOSwywdiJXzd
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-10 00:00:00,177.5,https://www.ebay.com/itm/384764503174?epid=10021692240&hash=item5995c06486:g:2osAAOSwR3hiIX6g
EVGA GeForce GTX 1050 FTW Gaming ACX 3.0 (02G-P4-6157-KR),2022-03-10 00:00:00,150.0,https://www.ebay.com/itm/265562067868?epid=16028670613&hash=item3dd4bb939c:g:bGwAAOSw~jpiFQhS
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-10 00:00:00,202.5,https://www.ebay.com/itm/304385739735?hash=item46decdcbd7:g:91AAAOSwNcxh4Zca
"ASUS GeForce GTX 1050 2GB Phoenix Fan Edition (PH-GTX1050-2G) HDMI, DP 1.4",2022-03-10 00:00:00,90.0,https://www.ebay.com/itm/203851329998?hash=item2f767c71ce:g:xOwAAOSwp7diIMeh
MSI GeForce GTX 1050 Ti 4GT OC VIdeo Graphics Card 4GB GDDR5,2022-03-10 00:00:00,169.99,https://www.ebay.com/itm/175194379583?hash=item28ca66153f:g:qqsAAOSwsl5iKh-T
ASUS GeForce GTX 1050Ti 4GB Graphics Card ,2022-03-10 00:00:00,158.5,https://www.ebay.com/itm/325082937325?hash=item4bb073f7ed:g:mqYAAOSwpYNiIVWG
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card,2022-03-10 00:00:00,160.0,https://www.ebay.com/itm/294856884502?epid=4021689123&hash=item44a6d70116:g:NpIAAOSwf8FiKnxr
"Gigabyte GV-N760OC-2GD 2GB GDDR5 PCIe Video Card, Clean, Tested [GTX1050 Ti]",2022-03-10 00:00:00,88.88,https://www.ebay.com/itm/203863151327?epid=1007907896&hash=item2f7730d2df:g:4pgAAOSwilxiKk0L
MSI GeForce GTX 1050 Ti  AERO ITX OC 4GB Graphics Card,2022-03-10 00:00:00,100.0,https://www.ebay.com/itm/334353557011?hash=item4dd9066613:g:AbIAAOSwjEBiI9O-
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-10 00:00:00,130.0,https://www.ebay.com/itm/185319278980?epid=20003297363&hash=item2b25e3c984:g:rV0AAOSw-HRiHTNh
PNY/NVIDIA XLR8 GTX 1050 Ti Gaming OC 4GB GDDR5 128-Bit Video Graphics Card,2022-03-10 00:00:00,127.5,https://www.ebay.com/itm/185323736047?epid=14009503784&hash=item2b2627cbef:g:G5IAAOSwrl9iIRrK
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card GPU,2022-03-10 00:00:00,200.0,https://www.ebay.com/itm/294844074558?epid=18032167986&hash=item44a6138a3e:g:~-gAAOSwgA5hxQVo
MSI GeForce GTX 1050 Ti 4GT OC *FREE SHIPPING*,2022-03-10 00:00:00,174.99,https://www.ebay.com/itm/234459657860?epid=22025879252&hash=item3696e27684:g:yqYAAOSwR4diI8MM
NVIDIA  GTX1050TI 750 550TI 4GB 6GB Computer Graphic Card PCI-Express 2.0 Gaming,2022-03-10 00:00:00,145.47,https://www.ebay.com/itm/384711705672?hash=item59929ac448:g:N~4AAOSwL3xh-g1B
GIGABYTE GeForce GTX 1050 TI OC 4GB GDDR5 Graphics Card,2022-03-10 00:00:00,180.0,https://www.ebay.com/itm/353953484240?epid=18032167986&hash=item5269458dd0:g:OtAAAOSw3HhiKSBL
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-09 00:00:00,147.5,https://www.ebay.com/itm/154879549555?epid=18032167986&hash=item240f8a6073:g:rZcAAOSwmfJiIEcY
Gtx 1050 TI 4GB Expedition Graphics Card,2022-03-09 00:00:00,135.0,https://www.ebay.com/itm/265576293115?hash=item3dd594a2fb:g:06cAAOSwQ6BiIDin
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-09 00:00:00,119.5,https://www.ebay.com/itm/194886224581?epid=5026512636&hash=item2d601fcac5:g:0KkAAOSwKWdiIDI-
MSI NVIDIA GeForce GTX 1050 TI GAMING X 4GB GDDR5 Graphics Card,2022-03-09 00:00:00,150.0,https://www.ebay.com/itm/194903511037?epid=21030523268&hash=item2d61278ffd:g:oAYAAOSwgDViKW04
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-09 00:00:00,140.0,https://www.ebay.com/itm/353952101630?epid=10021692240&hash=item52693074fe:g:J3sAAOSwqR5iKALq
"Lenovo OEM MSI GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-09 00:00:00,137.5,https://www.ebay.com/itm/275191881839?hash=item4012b6e06f:g:tAcAAOSwIRhiICj~
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-09 00:00:00,140.0,https://www.ebay.com/itm/363749634409?epid=18032167986&hash=item54b12af169:g:Fz8AAOSwQ9ViIB1f
Gigabyte NVIDIA GTX 1050 Ti OC 4GB DGGR5 GPU,2022-03-09 00:00:00,255.95,https://www.ebay.com/itm/284524557160?hash=item423efc3368:g:owoAAOSwEolhjJHE
1050 ti,2022-03-09 00:00:00,100.0,https://www.ebay.com/itm/144454004328?hash=item21a2212e68:g:4ZUAAOSwG5piH9~u
ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5,2022-03-09 00:00:00,180.0,https://www.ebay.com/itm/165367957131?epid=28031984310&hash=item2680b2c68b:g:X1EAAOSw8SViFQf0
MSI Gaming GeForce GTX 1050 Ti 4GB GDDR5 PCI Express 3.0 x16 ATX Video Card GTX,2022-03-09 00:00:00,205.0,https://www.ebay.com/itm/334340512021?epid=10021692240&hash=item4dd83f5915:g:6SkAAOSwMIBiGQla
Nvidia GTX 1050 NOT WORKING,2022-03-09 00:00:00,40.0,https://www.ebay.com/itm/255415017061?hash=item3b77ebde65:g:9fsAAOSwoN5iFryd
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-09 00:00:00,140.0,https://www.ebay.com/itm/255426457910?epid=10021692240&hash=item3b789a7136:g:7JgAAOSwo6liKPM7
Asus GeForce GTX 1050 Ti 4GB Phoenix Fan Edition PH-GTX1050TI-4G Graphic Card ,2022-03-09 00:00:00,259.99,https://www.ebay.com/itm/115283486875?epid=28031984310&hash=item1ad76e689b:g:ry8AAOSwTjtiFeI3
Dell Nvidia GeForce GTX 1050 Ti 4GB GDDR5 Video Gaming Graphics Card,2022-03-09 00:00:00,175.5,https://www.ebay.com/itm/334357415897?hash=item4dd94147d9:g:8QkAAOSw9jRiKDq~
MSI Nvidia GeForce GTX 1050 Ti 4GT OC Edition 4GB GDDR5 V809-2277R - KTT1320,2022-03-09 00:00:00,177.5,https://www.ebay.com/itm/334352260890?epid=585392849&hash=item4dd8f29f1a:g:ssEAAOSwC-hiInUX
MSI NVIDIA GeForce GTX 1050 TI 4GB GDDR5 Graphics Card,2022-03-09 00:00:00,138.25,https://www.ebay.com/itm/175186444043?epid=21030523268&hash=item28c9ecff0b:g:B~UAAOSwAdNiImE2
MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-09 00:00:00,152.5,https://www.ebay.com/itm/165364044921?epid=22025879252&hash=item2680771479:g:e3oAAOSwQHhiH7bg
ASUS Phoenix GeForce GTX 1050 Ti 4GB GDDR5 Gaming Graphics Card FREE SHIPPING ,2022-03-09 00:00:00,239.99,https://www.ebay.com/itm/255011122217?epid=28031984310&hash=item3b5fd8ec29:g:qt0AAOSwLalh08Gw
PNY GeForce GTX 1050 Ti 4GB Gaming Graphics Card - Black (VCGGTX1050T4PB),2022-03-09 00:00:00,184.99,https://www.ebay.com/itm/334354942679?epid=2016432983&hash=item4dd91b8ad7:g:H1UAAOSwnCRiJagO
GIGABYTE GeForce GTX 1050 TI Windforce OC 4GB GDDR5 Graphics Card,2022-03-08 00:00:00,127.48,https://www.ebay.com/itm/154877827455?epid=18032167986&hash=item240f70197f:g:1X8AAOSwc19iHu1L
EVGA GeForce GTX 1050 Ti FTW GAMING 4GB GDDR5 Graphics Card (04G-P4-6258-KR),2022-03-08 00:00:00,199.99,https://www.ebay.com/itm/175188927849?hash=item28ca12e569:g:-pUAAOSwQ7liJQ2X
USED Gigabyte Geforce GTX 1050 Ti 4GB GDDR5 128 Bit PCI-E Graphic Card,2022-03-08 00:00:00,187.5,https://www.ebay.com/itm/304379270472?epid=5026512636&hash=item46de6b1548:g:Jw4AAOSw5rZh0b3G
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-08 00:00:00,140.0,https://www.ebay.com/itm/125177047725?epid=5026512636&hash=item1d25222aad:g:uwoAAOSw9bJiFaCm
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-08 00:00:00,152.5,https://www.ebay.com/itm/304379083153?epid=20003297363&hash=item46de683991:g:kUsAAOSwVRhiHqaZ
MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-08 00:00:00,156.49,https://www.ebay.com/itm/175182259708?epid=22025879252&hash=item28c9ad25fc:g:lAkAAOSwSzxiGUFa
gtx 1050 ti 4gb Japanese brand,2022-03-08 00:00:00,107.5,https://www.ebay.com/itm/175181974140?hash=item28c9a8ca7c:g:3U8AAOSw2UxiHmSc
MSI GeForce 4GB (GTX 1050 TI GAMING X 4G) Graphics Card,2022-03-08 00:00:00,185.5,https://www.ebay.com/itm/194882385791?epid=10021692240&hash=item2d5fe5377f:g:JqIAAOSwyR9iCup6
GIGABYTE GeForce GTX 1050 Low Profile OC 2GB Gaming Graphics Card GV-N1050OC-2GL,2022-03-08 00:00:00,120.0,https://www.ebay.com/itm/115273442078?epid=9019591270&hash=item1ad6d5231e:g:gK0AAOSwZ-9iEKZb
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-07 00:00:00,150.0,https://www.ebay.com/itm/224874369396?epid=5026512636&hash=item345b8e9174:g:SocAAOSw8uNiJpL-
GTX 1050 2GB red nvidia Geforce HP 918162-001,2022-03-07 00:00:00,100.0,https://www.ebay.com/itm/265572575511?epid=4016477243&hash=item3dd55be917:g:S1EAAOSw0FNiHZhq
GIGABYTE GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GVN105TD54GD),2022-03-07 00:00:00,150.0,https://www.ebay.com/itm/224874367921?epid=5026512636&hash=item345b8e8bb1:g:hJ0AAOSwW6piJpJj
ASUS GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (PHGTX1050TI4G),2022-03-07 00:00:00,135.5,https://www.ebay.com/itm/304377754305?epid=18036427347&hash=item46de53f2c1:g:95QAAOSwYcliHUs2
READ MSI Gaming GeForce GTX 1050 2GB GDRR5 Low Profile SFF 2GT LP OC ,2022-03-07 00:00:00,149.99,https://www.ebay.com/itm/234455568504?epid=20039193912&hash=item3696a41078:g:vpMAAOSwXhZiIoL9
Open Box - Gigabyte Geforce GTX 1050 Ti 4GB GDDR5 128 Bit PCI-E Graphic Card,2022-03-07 00:00:00,179.99,https://www.ebay.com/itm/363753357514?epid=5026512636&hash=item54b163c0ca:g:k-MAAOSwgg5iJCo8
MSI GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card (GTX1050TI4GTOC),2022-03-07 00:00:00,152.5,https://www.ebay.com/itm/175180805290?epid=22025879252&hash=item28c996f4aa:g:g5sAAOSwVAhiHXe7
Geforce MSI GTX 1050 Gaming X 2G,2022-03-07 00:00:00,184.0,https://www.ebay.com/itm/203858916107?hash=item2f76f0330b:g:Iy0AAOSwHXFiJSgU
ASUS NVIDIA GeForce GTX 1050 TI STRIX OC Gaming 4gb Gddr5 *FULLY TESTED*,2022-03-07 00:00:00,152.5,https://www.ebay.com/itm/125175004845?epid=5026729071&hash=item1d2502fead:g:lCMAAOSwpzJiHKs8
ASUS Phoenix NVIDIA GeForce GTX 1050 Ti 4GB GDDR5 Graphics Card...,2022-03-07 00:00:00,215.0,https://www.ebay.com/itm/384758692672?epid=28031984310&hash=item599567bb40:g:lxIAAOSwUrZhtB84
gtx 1050 ti low profile,2022-03-07 00:00:00,142.5,https://www.ebay.com/itm/384765560854?hash=item5995d08816:g:meoAAOSwj8diInB-
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-07 00:00:00,185.0,https://www.ebay.com/itm/294850623105?epid=20003297363&hash=item44a6777681:g:0dAAAOSw3DtiHT-T
GIGABYTE GeForce GTX 1050 2GB Graphics Card,2022-03-07 00:00:00,122.5,https://www.ebay.com/itm/224864982220?epid=25026719829&hash=item345aff54cc:g:K7wAAOSwOHBeTez3
"EVGA GeForce GTX 1050 TI SC Gaming (4GB, GDDR5 Graphics Card)",2022-03-07 00:00:00,164.5,https://www.ebay.com/itm/144431829257?epid=20003297363&hash=item21a0ced109:g:nL4AAOSwntBiGHCj
GIGABYTE GeForce GTX 1050 2GB Graphics Card,2022-03-07 00:00:00,112.5,https://www.ebay.com/itm/224860936949?epid=25026719829&hash=item345ac19af5:g:6QoAAOSw3DtiG~9H
NEW SEALED ASUS Nvidia GeForce GTX 1050 Ti 4GB GPU  Free Shipping!!,2022-03-07 00:00:00,239.0,https://www.ebay.com/itm/134044202683?hash=item1f35a836bb:g:lQ8AAOSwYjRiIvQo
